pid,category,region,latitude,longitude,visit_time_and_count
4496,School,33,40.85846571273066,-73.88847617473436,"{12: 16, 13: 5, 14: 3}"
4497,Road,6,40.807736076276925,-73.94555423584045,"{13: 14, 12: 8, 21: 5, 15: 5, 22: 4, 14: 4, 20: 3, 16: 3, 11: 2, 19: 2}"
4498,Food & Drink Shop,6,40.832620741427824,-73.91517439531408,"{12: 3, 13: 2, 0: 2, 14: 2}"
4499,Bookstore,4,40.753368,-73.97462194,"{23: 4, 22: 2}"
4500,Gym / Fitness Center,11,40.85054300183497,-74.18063940253118,"{15: 3, 19: 3}"
4501,American Restaurant,3,40.742707920189744,-73.9847103228191,"{23: 3, 17: 3, 1: 2}"
4502,Home (private),0,40.74277689101572,-74.00063278107605,"{0: 2, 23: 2}"
4503,Bank,4,40.777563466993584,-73.97842591108906,"{17: 7, 18: 2, 19: 2}"
4504,Office,3,40.70365925050952,-73.98676490781723,{14: 7}
4505,Bar,5,40.88591811661693,-74.01265767828109,"{3: 3, 0: 2, 1: 2, 4: 2}"
4506,Office,4,40.755002796363215,-73.98374615244924,"{14: 4, 15: 3, 16: 2}"
4507,Bar,4,40.78662301411383,-73.95062281970543,"{3: 5, 18: 3, 2: 2}"
4508,Home (private),2,40.72268115663436,-73.85954898955855,"{5: 4, 4: 2}"
4509,Residential Building (Apartment / Condo),0,40.70452181142012,-74.00918600081165,"{5: 7, 0: 2, 23: 2}"
4510,Building,26,40.656735321878365,-73.7953082788865,"{8: 3, 9: 3}"
4511,Design Studio,4,40.75386723884809,-73.98179411888123,"{22: 3, 17: 3, 12: 3, 14: 2, 15: 2}"
4512,Clothing Store,3,40.74588533379403,-73.98860138976487,"{18: 10, 17: 4, 16: 3}"
4513,Park,3,40.702634,-73.996119,"{18: 3, 0: 2, 13: 2}"
4514,Diner,0,40.726347595238224,-74.00433702347331,"{0: 21, 23: 6, 1: 3}"
4515,Office,0,40.7313849809688,-74.00880726854618,"{16: 3, 19: 3, 15: 2, 14: 2}"
4516,Building,0,40.706871115902345,-74.00984017295771,"{12: 23, 13: 16, 14: 3, 19: 2}"
4517,Playground,80,40.93863446166685,-73.88495633054484,"{21: 3, 23: 3, 20: 2}"
4518,American Restaurant,63,40.8684001,-73.9013328,"{21: 2, 20: 2, 15: 2}"
4519,Bakery,4,40.76025741910786,-73.99089122857772,"{0: 4, 1: 4, 21: 3, 20: 2, 2: 2, 3: 2}"
4520,Hotel,3,40.72206051019107,-73.98854399996996,"{23: 2, 4: 2}"
4521,Bank,10,40.80344731943031,-73.96704196929932,"{22: 4, 14: 2, 18: 2, 13: 2, 5: 2, 21: 2, 20: 2, 7: 2}"
4522,Sushi Restaurant,3,40.743908,-73.995035,"{1: 3, 2: 2}"
4523,Art Gallery,4,40.76734270625945,-73.9657072405405,"{23: 4, 22: 2, 18: 2}"
4524,Middle School,24,40.67486171552956,-73.73472168579026,"{0: 6, 15: 2, 19: 2}"
4525,Hotel,57,40.769253995481485,-74.1994603328166,"{4: 9, 16: 2, 22: 2, 20: 2, 3: 2, 0: 2, 21: 2}"
4526,Residential Building (Apartment / Condo),80,40.93855827828266,-73.88512859192987,"{0: 5, 9: 5, 22: 3, 16: 2, 21: 2}"
4527,Plaza,3,40.72906350306143,-73.98876782007306,"{1: 3, 16: 2, 20: 2, 23: 2}"
4528,Train Station,31,40.75160842933071,-73.85540552119485,"{12: 6, 15: 3, 0: 2, 13: 2, 22: 2}"
4529,Fast Food Restaurant,15,40.818699932541634,-74.00139888511124,"{6: 2, 7: 2, 12: 2, 17: 2}"
4530,Bridge,3,40.739128,-73.952751,{0: 2}
4531,Park,29,40.59181678420415,-73.97895966363139,"{10: 5, 9: 3, 12: 2}"
4532,Deli / Bodega,80,40.93342226294919,-73.87314319610596,"{9: 15, 10: 3}"
4533,Garden,33,40.86090157225956,-73.87355803219909,"{12: 7, 13: 4, 14: 2}"
4534,General Entertainment,17,40.6599524367078,-73.96886587142944,"{16: 3, 17: 3, 21: 3, 20: 2}"
4535,Residential Building (Apartment / Condo),0,40.70922057955228,-74.005140412829,"{19: 4, 21: 4, 0: 3, 18: 3, 22: 2, 13: 2, 15: 2, 17: 2, 23: 2}"
4536,Brazilian Restaurant,58,40.69843457,-74.232187,"{18: 3, 22: 2, 23: 2}"
4537,Residential Building (Apartment / Condo),34,40.64977003699423,-73.9605912566185,"{8: 3, 9: 3, 17: 3, 21: 3, 15: 2}"
4538,Road,4,40.757895828322525,-73.97765278816223,"{22: 3, 3: 2, 20: 2}"
4539,Dessert Shop,3,40.72736571411472,-73.98452667169322,"{23: 3, 22: 2, 1: 2, 4: 2, 2: 2}"
4540,Subway,4,40.76045572900911,-73.98377895355225,"{20: 5, 21: 3, 12: 2, 22: 2, 14: 2}"
4541,Other Great Outdoors,3,40.73964528832806,-73.97606131211575,"{21: 9, 20: 3, 13: 2, 22: 2}"
4542,Other Great Outdoors,9,40.69118178774824,-74.01678085327148,"{18: 4, 21: 4, 17: 3, 22: 2, 16: 2}"
4543,Coffee Shop,0,40.74139632588608,-74.00481820106506,"{14: 3, 19: 2}"
4544,Cuban Restaurant,18,40.91392931521137,-74.04846678174113,"{15: 4, 21: 3, 22: 2}"
4545,Post Office,6,40.82655469173991,-73.94860803047597,"{20: 3, 16: 2, 17: 2, 19: 2, 13: 2}"
4546,Gym / Fitness Center,4,40.75690930078412,-73.97454611691154,"{16: 5, 17: 4}"
4547,Office,3,40.745731,-73.992756,"{13: 6, 17: 4, 16: 3, 20: 2, 15: 2}"
4548,Building,0,40.70762708321482,-74.00797520260129,"{13: 8, 18: 7, 17: 7, 14: 6, 19: 2, 15: 2, 23: 2}"
4549,Office,0,40.70762386678751,-74.00798094099952,"{13: 8, 14: 7, 17: 7, 18: 5, 19: 3}"
4550,Park,81,40.974718643010135,-73.96247578387509,"{12: 3, 22: 3, 23: 3, 13: 3, 0: 3, 1: 2, 14: 2}"
4551,Park,69,40.74231474726422,-74.21509234320449,"{8: 20, 0: 11, 9: 11, 23: 9, 7: 9, 21: 4, 22: 3, 6: 2}"
4552,Gym / Fitness Center,4,40.755500303663126,-73.98915806988491,"{0: 6, 23: 3, 22: 2, 1: 2}"
4553,College Academic Building,0,40.71140759208472,-74.00542733678141,{18: 28}
4554,Gastropub,35,40.75877062877219,-73.91840664132589,"{2: 2, 23: 2, 0: 2}"
4555,Home (private),70,40.67640029272973,-73.81249842275241,"{1: 3, 7: 2, 23: 2, 20: 2}"
4556,Food Truck,2,40.728851,-73.851599,"{11: 3, 12: 2}"
4557,Hotel,3,40.7498606448702,-73.99122982397773,"{0: 4, 23: 2, 6: 2, 5: 2, 19: 2, 3: 2}"
4558,Laundry Service,28,40.836805,-73.85742545127869,"{8: 3, 9: 2}"
4559,Park,4,40.77340503279456,-73.97411566155228,"{13: 13, 12: 7}"
4560,Gym / Fitness Center,35,40.75618883982813,-73.9225516455076,"{15: 4, 14: 4, 21: 2, 13: 2, 16: 2, 22: 2}"
4561,Office,3,40.73091410131154,-73.99139625200611,"{13: 11, 12: 4, 15: 3, 14: 2}"
4562,Office,3,40.74499581625085,-73.9937893563088,"{14: 4, 19: 2}"
4563,Subway,35,40.754035474213005,-73.94245147705078,"{10: 6, 2: 4, 14: 3, 13: 2, 11: 2}"
4564,Office,4,40.765063,-73.977083,"{4: 2, 6: 2, 7: 2}"
4565,Home (private),4,40.76908103568334,-73.97712595918333,{11: 2}
4566,Home (private),4,40.76908103568334,-73.97712595918333,"{12: 2, 11: 2, 14: 2}"
4567,Home (private),3,40.745981761090256,-73.95361626406626,"{23: 11, 21: 3, 2: 3, 3: 3, 22: 3, 8: 2, 14: 2, 7: 2, 15: 2, 1: 2}"
4568,Drugstore / Pharmacy,4,40.78202291713503,-73.95167325704381,"{22: 3, 21: 2}"
4569,Fried Chicken Joint,36,40.68154051914814,-73.9226951689998,"{5: 4, 3: 2, 23: 2, 16: 2}"
4570,Home (private),10,40.81024606751669,-73.98887973002674,"{1: 7, 0: 5, 2: 4, 23: 2, 22: 2, 3: 2}"
4571,Music Venue,6,40.81440531649213,-73.94437173850456,"{3: 4, 2: 3, 1: 2}"
4572,Home (private),4,40.77895755666537,-73.97712595918333,"{7: 4, 4: 2, 2: 2, 5: 2}"
4573,Gym / Fitness Center,14,40.927690347587664,-73.99642919691247,"{11: 38, 10: 28, 13: 10, 12: 6, 14: 5, 15: 2, 18: 2}"
4574,Food & Drink Shop,53,40.884835891587976,-74.21012257381425,"{11: 21, 10: 18, 12: 14, 9: 5, 15: 4, 13: 4, 18: 3, 14: 3, 17: 2, 19: 2}"
4575,Office,4,40.76510684141493,-73.97693943114712,"{13: 3, 2: 2}"
4576,Road,2,40.711841422104456,-73.85988235473633,"{14: 5, 13: 5, 12: 3}"
4577,Road,37,40.70111334074296,-73.84200684861939,"{13: 6, 14: 5, 23: 2}"
4578,Design Studio,4,40.7650482821148,-73.97700256373346,{13: 2}
4579,Building,4,40.75924127383409,-73.99601026811312,"{22: 8, 23: 6, 2: 5, 1: 4, 0: 4, 15: 2, 21: 2, 3: 2}"
4580,Home (private),59,40.714861605683645,-74.0828838592642,"{22: 4, 19: 3, 0: 3, 23: 2}"
4581,Home (private),14,40.90719915561692,-73.97712595918333,"{4: 5, 2: 2}"
4582,Gym / Fitness Center,0,40.70704109891224,-74.01054024944136,"{17: 9, 23: 3, 11: 2}"
4583,Military Base,68,40.726328,-73.730388,"{9: 2, 12: 2}"
4584,Bar,0,40.74008,-74.030934,"{0: 3, 3: 3, 4: 2, 2: 2, 1: 2}"
4585,Harbor / Marina,20,40.79133224487305,-73.80516052246094,"{12: 4, 2: 3, 1: 3, 23: 2, 0: 2}"
4586,Gas Station / Garage,68,40.70913584192371,-73.72298145775416,"{0: 3, 1: 2, 21: 2}"
4587,Residential Building (Apartment / Condo),4,40.761245770854,-73.99945923000035,"{2: 4, 0: 3, 3: 2, 1: 2, 23: 2, 5: 2}"
4588,Bar,3,40.74043789,-73.998375,"{4: 3, 3: 3}"
4589,Moving Target,4,40.77552917709761,-73.97142385887315,"{16: 10, 17: 9, 18: 7, 4: 6, 23: 6, 15: 6, 19: 5, 20: 5, 0: 4, 21: 4, 2: 3, 14: 3, 22: 3, 3: 3, 13: 2}"
4590,Residential Building (Apartment / Condo),29,40.590357149679136,-73.98456684539201,"{23: 2, 19: 2}"
4591,Office,4,40.765025728570606,-73.97697960643174,"{18: 2, 7: 2}"
4592,Neighborhood,69,40.72351391597205,-74.22441244863307,"{7: 7, 8: 7, 9: 4, 6: 3, 23: 2}"
4593,Building,69,40.73004244582688,-74.2205606541853,"{7: 8, 8: 7, 9: 5, 23: 2, 6: 2, 2: 2}"
4594,Professional & Other Places,38,40.70185402103404,-73.92723798751831,"{2: 4, 1: 2, 5: 2}"
4595,Gym / Fitness Center,4,40.759248360466025,-73.99605617816322,"{10: 6, 12: 3, 9: 2, 11: 2, 22: 2}"
4596,Bar,68,40.733212,-73.712695,"{2: 3, 5: 2, 1: 2, 14: 2, 22: 2}"
4597,Plaza,17,40.67263892270076,-73.96990862716433,{21: 2}
4598,Ferry,9,40.69739661931091,-74.01154518127441,"{16: 5, 18: 3, 17: 3, 22: 3, 20: 2, 21: 2, 15: 2}"
4599,Food & Drink Shop,0,40.731145066213685,-74.04147863388062,"{0: 2, 23: 2, 20: 2}"
4600,Beer Garden,47,40.912369,-74.073662,"{23: 4, 17: 2, 22: 2}"
4601,Bridge,38,40.73330763627338,-73.94017696380615,"{20: 2, 21: 2}"
4602,Building,2,40.72927158036276,-73.85851241279677,"{12: 3, 20: 3, 16: 2, 23: 2, 14: 2, 11: 2}"
4603,Flea Market,17,40.68526484582348,-73.97782328547032,"{18: 4, 20: 4, 22: 2, 19: 2}"
4604,Home (private),33,40.86590418380428,-73.89482953406639,"{10: 5, 9: 4, 20: 3, 18: 2, 19: 2, 11: 2, 21: 2, 4: 2}"
4605,Hotel,0,40.71532522653398,-74.00952456386844,"{4: 9, 22: 6, 23: 4, 11: 3, 3: 2, 7: 2, 6: 2}"
4606,Building,43,40.624326,-73.93889486789703,"{23: 3, 1: 3, 0: 2}"
4607,Ice Cream Shop,37,40.709917,-73.847299,"{0: 2, 23: 2, 13: 2}"
4608,Home (private),2,40.745804297147984,-73.88307005845945,"{5: 4, 7: 4, 13: 4, 1: 3, 18: 3, 2: 3, 14: 3, 16: 3, 0: 2, 3: 2}"
4609,Residential Building (Apartment / Condo),33,40.89995265117514,-73.86681061642456,"{3: 2, 22: 2, 4: 2}"
4610,Home (private),59,40.71651730701212,-74.09463109843134,"{17: 3, 16: 3}"
4611,Food & Drink Shop,3,40.72801404034635,-73.99303756896549,"{20: 4, 2: 3, 0: 2, 17: 2}"
4612,Home (private),2,40.7062774576441,-73.88307005845945,"{20: 4, 4: 4, 2: 3, 21: 2, 23: 2}"
4613,General Travel,6,40.80435689364969,-73.93747329711914,"{16: 3, 21: 2, 20: 2, 17: 2, 19: 2, 12: 2}"
4614,Home (private),0,40.72966216538398,-74.04763775758458,"{23: 12, 12: 9, 4: 8, 0: 7, 22: 7, 11: 6, 8: 5, 7: 5, 1: 5, 3: 5, 18: 4, 6: 4, 20: 4, 21: 3, 2: 3, 5: 3, 13: 2, 17: 2, 9: 2, 10: 2}"
4615,Subway,20,40.75321867582318,-73.84546279907227,"{3: 3, 1: 2, 2: 2, 0: 2}"
4616,Other Great Outdoors,3,40.74582837946323,-73.95688517860609,"{23: 5, 22: 3, 20: 2, 3: 2}"
4617,Road,70,40.676024317417024,-73.81949755874531,"{6: 10, 5: 8, 7: 6, 4: 4, 8: 2}"
4618,Gym / Fitness Center,80,40.92609035622175,-73.85365392482477,"{11: 32, 10: 10, 12: 10, 13: 3}"
4619,Middle School,27,40.82679440618509,-74.21639351788353,"{12: 10, 11: 9}"
4620,Office,3,40.738478007566,-73.99049520492554,"{12: 23, 11: 7, 13: 7, 14: 3, 18: 3}"
4621,Office,3,40.74852161167561,-73.99083957837944,"{13: 10, 16: 3, 19: 3}"
4622,Bakery,35,40.77514792624972,-73.90872122495026,"{12: 6, 13: 4}"
4623,Gym / Fitness Center,4,40.75382614177859,-73.9931064351043,"{1: 3, 21: 2}"
4624,Office,56,40.879528,-73.991493,{13: 7}
4625,Coffee Shop,35,40.77612993333334,-73.910881,"{12: 7, 13: 3}"
4626,Drugstore / Pharmacy,10,40.804072,-73.96695077419281,{15: 2}
4627,Bus Station,36,40.69499419362704,-73.92605358844783,"{18: 2, 20: 2, 13: 2}"
4628,Bus Station,59,40.74643844120671,-74.05212132948934,"{21: 4, 22: 4}"
4629,Road,80,40.9497244451749,-73.8796218946306,"{9: 7, 1: 2, 18: 2}"
4630,Home (private),0,40.74943136628766,-74.04763775758458,"{2: 6, 3: 5, 7: 2}"
4631,College Academic Building,4,40.753464,-73.9908,"{16: 10, 14: 8, 15: 2}"
4632,Gym / Fitness Center,10,40.81135694948407,-73.98144006729126,"{20: 4, 19: 3, 21: 3, 16: 2}"
4633,Coffee Shop,20,40.78195703357537,-73.82981210947037,"{19: 3, 18: 2}"
4634,Clothing Store,3,40.73216902800922,-73.99034603133893,"{23: 4, 5: 2, 7: 2, 2: 2}"
4635,Deli / Bodega,6,40.82161194372715,-73.91215452192912,"{12: 24, 11: 12, 10: 6, 13: 2, 21: 2, 4: 2, 2: 2, 17: 2, 19: 2}"
4636,Bus Station,59,40.73186007390721,-74.0621953538615,"{22: 9, 21: 3, 11: 2, 0: 2}"
4637,Moving Target,15,40.8130989074707,-74.00180053710938,"{3: 3, 19: 2}"
4638,Gas Station / Garage,38,40.73468783,-73.93803653333333,"{14: 4, 13: 4}"
4639,Bar,4,40.7538425238151,-73.98741915652569,{12: 9}
4640,Building,0,40.70840115230939,-74.00800963298805,"{13: 8, 18: 2, 12: 2}"
4641,College Academic Building,69,40.73154769806844,-74.21958622911534,"{0: 7, 23: 3, 21: 3, 22: 2}"
4642,Deli / Bodega,4,40.761398397759166,-73.98193359375,"{16: 6, 18: 2}"
4643,Coffee Shop,0,40.710421,-74.007762,"{20: 7, 19: 4, 18: 2, 21: 2}"
4644,Home (private),10,40.8283149288856,-73.97712595918333,"{5: 10, 6: 9, 4: 8, 18: 5, 21: 3, 2: 3, 3: 3, 22: 3, 1: 3, 9: 3, 8: 3, 10: 2, 20: 2}"
4645,Electronics Store,47,40.91818248731055,-74.07540321350098,"{21: 3, 0: 2, 2: 2}"
4646,Sushi Restaurant,4,40.7640074067716,-73.98678786395,"{22: 5, 21: 4, 0: 2}"
4647,Residential Building (Apartment / Condo),34,40.63715067167281,-73.96736599565752,"{2: 2, 0: 2, 23: 2}"
4648,Subway,37,40.721717045393135,-73.8445246964693,"{13: 20, 12: 7, 16: 2, 11: 2, 10: 2}"
4649,Home (private),35,40.76071686239771,-73.91834636014222,{22: 3}
4650,Bar,60,40.85801018737459,-74.14769961109803,"{6: 4, 5: 3}"
4651,Bakery,38,40.71505590186361,-73.9495034949479,"{1: 20, 0: 16, 20: 5, 17: 4, 19: 4, 18: 3, 23: 2}"
4652,Train Station,3,40.741209362255695,-73.95635604858398,{12: 8}
4653,Neighborhood,29,40.57683701805455,-73.98165136086156,"{11: 4, 10: 3, 4: 2, 2: 2}"
4654,Train Station,42,40.93954445977858,-74.12166474203767,"{12: 19, 11: 6, 23: 2}"
4655,Road,6,40.81338936633352,-73.93073805599286,"{11: 6, 14: 3}"
4656,School,36,40.69402062684463,-73.92782749938354,"{12: 14, 13: 5, 11: 4, 16: 2}"
4657,Office,0,40.70697756320165,-74.00999510813811,"{12: 24, 13: 21, 14: 6, 18: 2, 17: 2, 16: 2}"
4658,Bookstore,65,40.59245497715398,-74.16285436034939,"{10: 7, 19: 7, 18: 5, 16: 4, 12: 3, 21: 2, 20: 2, 14: 2}"
4659,Neighborhood,36,40.68383327254962,-73.93749474191857,"{23: 10, 0: 9, 6: 8, 5: 8, 15: 8, 1: 7, 7: 7, 19: 6, 2: 5, 3: 5, 20: 4, 17: 4, 21: 3, 13: 3, 14: 2, 4: 2, 16: 2, 8: 2}"
4660,Department Store,4,40.76214602208933,-73.96845817565918,"{20: 4, 23: 2, 18: 2, 22: 2}"
4661,Hotel,4,40.75645362530212,-73.98866451851946,"{12: 7, 13: 5, 14: 2}"
4662,Residential Building (Apartment / Condo),2,40.731154,-73.860719,"{1: 2, 23: 2, 20: 2, 0: 2, 22: 2, 17: 2}"
4663,Residential Building (Apartment / Condo),35,40.76620905075257,-73.92425537109375,"{2: 6, 5: 6, 4: 5, 15: 5, 11: 3, 8: 3, 17: 2, 23: 2, 12: 2, 14: 2, 0: 2, 6: 2}"
4664,Office,0,40.72852752666652,-74.00748169970981,"{13: 24, 14: 14, 17: 6, 16: 5, 19: 4, 11: 3, 18: 2}"
4665,Rental Car Location,33,40.873274800615,-73.88054638747536,"{10: 4, 11: 4, 21: 2}"
4666,Bagel Shop,56,40.864414,-73.961934,"{15: 4, 16: 4, 14: 2}"
4667,Cafe,4,40.756135136658735,-73.99784092283586,"{13: 6, 12: 2}"
4668,Train Station,38,40.74739874050452,-73.93213304102109,"{18: 7, 17: 3, 4: 3, 19: 2}"
4669,Home (private),36,40.68499608789172,-73.94186034276925,"{3: 4, 0: 4}"
4670,Library,57,40.79659548530821,-74.1974997892039,"{16: 6, 15: 5, 17: 3, 22: 3, 20: 2, 14: 2, 21: 2}"
4671,Parking,20,40.75466940037547,-73.84812355041504,"{12: 17, 13: 7, 1: 5, 0: 4, 22: 3, 2: 2, 23: 2}"
4672,Cemetery,69,40.74899616516048,-74.21214030488811,"{0: 10, 8: 9, 7: 4, 21: 3, 9: 3}"
4673,Home (private),38,40.74916220499632,-73.90658830179062,"{23: 6, 0: 4, 3: 2, 2: 2}"
4674,Drugstore / Pharmacy,4,40.7796238877232,-73.95570849054509,"{10: 2, 11: 2}"
4675,Residential Building (Apartment / Condo),59,40.74928103988808,-74.05019940185012,"{3: 4, 23: 2, 1: 2}"
4676,Bagel Shop,4,40.752036441838,-73.99116095716512,"{14: 3, 13: 2, 15: 2}"
4677,Coffee Shop,2,40.730185708117375,-73.8631010055542,"{11: 3, 10: 2, 14: 2}"
4678,Office,3,40.70478900811515,-73.9883316575796,"{15: 5, 17: 3}"
4679,Gym / Fitness Center,53,40.88770032519283,-74.21476561507866,"{10: 4, 11: 3, 20: 3, 17: 2, 21: 2}"
4680,Spa / Massage,62,40.66745894925976,-74.10527926840147,"{17: 4, 18: 3, 19: 3, 16: 2}"
4681,Office,55,40.81142848322627,-74.1967430825946,"{12: 7, 14: 7, 13: 5, 11: 3, 18: 2}"
4682,Drugstore / Pharmacy,4,40.75645382782042,-73.98297710832779,"{22: 2, 2: 2, 3: 2, 6: 2}"
4683,Bar,3,40.72376557850201,-73.97913758081623,"{23: 3, 0: 2}"
4684,Office,3,40.72435609079902,-73.99737238883972,"{12: 15, 16: 3}"
4685,Bank,10,40.80383638197959,-73.96740617294,"{18: 3, 16: 3, 23: 3, 21: 3, 22: 3, 15: 3, 19: 2, 17: 2}"
4686,Other Great Outdoors,4,40.757643896260056,-73.98590326309204,"{18: 2, 5: 2, 10: 2, 14: 2, 15: 2}"
4687,Home (private),6,40.833165200622425,-73.94186034276925,"{22: 23, 21: 23, 23: 15, 10: 9, 0: 9, 20: 7, 1: 7, 2: 7, 11: 4, 18: 4, 16: 3, 12: 3, 14: 2, 13: 2, 3: 2, 17: 2, 15: 2}"
4688,Italian Restaurant,3,40.73471408208615,-73.99995803833008,"{1: 5, 0: 2}"
4689,Home (private),37,40.72412957959175,-73.80073403370818,"{23: 2, 11: 2, 1: 2}"
4690,General Travel,60,40.88886850464828,-74.10844521173414,"{23: 4, 22: 2}"
4691,Food & Drink Shop,28,40.838728343544574,-73.85827695692603,"{23: 3, 17: 2, 0: 2}"
4692,Pizza Place,3,40.72388895797761,-73.9504850570081,"{2: 3, 19: 2}"
4693,Residential Building (Apartment / Condo),6,40.82770707987748,-73.94696633484115,"{3: 3, 5: 3, 4: 2}"
4694,Home (private),44,40.66336175425205,-73.85954898955855,"{11: 7, 12: 3, 10: 3, 2: 2, 9: 2}"
4695,Other Great Outdoors,44,40.66328944505612,-73.85417079094847,"{11: 7, 10: 3, 0: 2, 2: 2, 13: 2, 9: 2, 22: 2, 12: 2}"
4696,Medical Center,44,40.66338524388371,-73.8541880197959,"{11: 5, 10: 2}"
4697,Coffee Shop,29,40.58114647865296,-73.970966,"{16: 7, 14: 3, 12: 2}"
4698,Medical Center,89,40.75577582071087,-73.69202145361648,"{12: 4, 13: 3}"
4699,Residential Building (Apartment / Condo),34,40.614733,-73.977274,"{21: 3, 11: 2, 22: 2, 10: 2, 9: 2}"
4700,BBQ Joint,3,40.7418112381317,-73.98826278972687,"{18: 6, 15: 5, 19: 5, 20: 5, 16: 4, 17: 3}"
4701,Laundry Service,36,40.69054151282002,-73.93374615934772,"{16: 4, 17: 3, 15: 2, 19: 2}"
4702,Moving Target,36,40.67979989656288,-73.92130011616356,"{17: 2, 1: 2, 16: 2}"
4703,Food & Drink Shop,51,40.6497376836613,-73.88913649733915,{14: 2}
4704,Deli / Bodega,36,40.69050658427037,-73.933539497251,"{16: 5, 17: 3, 15: 2, 18: 2}"
4705,Home (private),34,40.60259048645985,-73.98887973002674,"{23: 3, 1: 3, 2: 2, 4: 2}"
4706,Home (private),37,40.73569746375886,-73.81249842275241,{}
4707,Fried Chicken Joint,59,40.70398500916831,-74.09881353378296,"{17: 4, 15: 2}"
4708,Hotel,3,40.744030085263496,-73.98403884753738,"{5: 3, 19: 2, 1: 2, 0: 2}"
4709,Convenience Store,6,40.82639152934086,-73.94816603686832,"{21: 2, 16: 2, 0: 2, 19: 2, 23: 2}"
4710,Cafe,4,40.7652370075898,-73.95760840770957,"{17: 8, 16: 2}"
4711,Home (private),17,40.6817846581621,-73.98887973002674,{2: 3}
4712,Deli / Bodega,6,40.82731769448724,-73.94561737869883,"{7: 6, 5: 5, 6: 5, 4: 3, 8: 2}"
4713,College Academic Building,4,40.77085290125466,-73.98486527831999,"{13: 26, 14: 19, 12: 3}"
4714,Office,0,40.7259,-74.005962,"{13: 22, 12: 22, 14: 11, 15: 2}"
4715,Deli / Bodega,83,40.85251320813948,-73.78934523538065,"{17: 4, 18: 4}"
4716,Bar,83,40.852661,-73.78941,"{1: 8, 17: 4, 0: 3, 18: 2, 19: 2}"
4717,Gym / Fitness Center,72,40.736229401345526,-74.25023801862982,"{22: 3, 18: 2}"
4718,High School,4,40.76433414082926,-73.95784948347529,"{20: 7, 19: 3, 18: 2}"
4719,Park,69,40.7450671882921,-74.21509234320449,"{23: 3, 8: 3}"
4720,Coffee Shop,36,40.69677841595902,-73.93549919128418,"{8: 7, 9: 2}"
4721,Chinese Restaurant,36,40.68990012489897,-73.93075527809141,"{17: 31, 16: 18, 15: 2, 22: 2}"
4722,Hotel,3,40.74380843969062,-73.98298858662089,"{13: 3, 14: 3, 21: 2, 7: 2, 6: 2, 17: 2, 10: 2, 15: 2}"
4723,Home (private),8,40.78229374678743,-74.00063278107605,"{2: 9, 1: 6, 8: 3, 0: 3, 23: 2, 3: 2}"
4724,Food & Drink Shop,37,40.73321323674264,-73.80445356306849,"{14: 6, 15: 3}"
4725,Home (private),38,40.70477380546345,-73.94186034276925,"{2: 9, 0: 5, 4: 5, 3: 4, 1: 2}"
4726,Home (private),40,40.82621863682395,-73.82426211435131,"{3: 4, 23: 3, 4: 3, 2: 3, 0: 2}"
4727,Sandwich Place,3,40.74448451947526,-73.98340180471577,"{4: 2, 2: 2}"
4728,Home (private),36,40.66353831793504,-73.93010370763156,"{9: 8, 10: 6, 11: 2, 2: 2}"
4729,Gym / Fitness Center,3,40.74508413434562,-73.99430584972202,"{13: 5, 12: 3, 11: 2, 14: 2}"
4730,Home (private),4,40.78716214782339,-73.96537147003376,"{14: 6, 16: 5}"
4731,College Academic Building,4,40.77040183589408,-73.98463726043701,"{15: 17, 16: 12, 17: 2, 19: 2}"
4732,Home (private),6,40.81343117375547,-73.94186034276925,"{6: 3, 13: 2, 16: 2, 5: 2, 14: 2, 15: 2}"
4733,Neighborhood,28,40.8242215167021,-73.89264478264728,"{12: 17, 1: 4, 0: 2, 23: 2, 22: 2, 19: 2}"
4734,Pizza Place,10,40.823047,-73.975966,"{21: 5, 22: 5, 23: 3}"
4735,Home (private),70,40.69617272249676,-73.81249842275241,"{3: 5, 7: 5, 5: 4, 22: 3, 1: 3, 19: 2, 21: 2, 6: 2, 23: 2, 8: 2, 20: 2}"
4736,Gas Station / Garage,10,40.82815476666666,-73.972297,"{21: 3, 3: 2}"
4737,Bus Station,37,40.721502075213984,-73.84417533874512,{13: 8}
4738,City,77,40.94082841139782,-73.8351607117011,"{14: 4, 18: 2}"
4739,Office,4,40.758505337427664,-73.9703893661499,{12: 15}
4740,Coffee Shop,31,40.77411744621254,-73.87395425621024,"{12: 2, 18: 2, 14: 2, 19: 2}"
4741,Parking,57,40.7515,-74.166768,"{12: 4, 19: 3, 18: 3, 10: 3, 17: 2, 11: 2, 1: 2}"
4742,Moving Target,15,40.81341171264648,-74.00198364257812,{12: 2}
4743,School,7,40.882576991855856,-74.05599954805066,"{13: 13, 14: 2}"
4744,Building,4,40.75117963791028,-73.9834132829835,"{13: 14, 15: 9, 14: 7, 12: 4}"
4745,Home (private),10,40.8283149288856,-73.97712595918333,"{2: 4, 3: 4, 18: 3, 19: 2, 5: 2, 20: 2, 9: 2, 17: 2}"
4746,Caribbean Restaurant,33,40.88805430354332,-73.8604305062176,"{21: 8, 10: 4, 11: 4, 0: 4, 22: 3, 23: 3, 4: 3, 19: 2, 1: 2}"
4747,Convenience Store,33,40.89636854723403,-73.85535957788257,"{22: 7, 21: 5, 23: 4, 0: 2}"
